date,family,store_nbr,city,store_type,is_holiday,is_payday,is_weekend,units_sold,line_items,day_of_week,month_name,year_month,earthquake_window
2016-02-08,PRODUCE,5,Machala,E,False,0,0,82.0,6,Monday,February,2016-02,0
2016-02-08,CLEANING,5,Machala,E,False,0,0,32.0,1,Monday,February,2016-02,0
2016-02-08,DAIRY,5,Machala,E,False,0,0,18.746000000000002,2,Monday,February,2016-02,0
2016-02-08,BREAD/BAKERY,5,Machala,E,False,0,0,35.0,3,Monday,February,2016-02,0
2016-02-08,DELI,5,Machala,E,False,0,0,8.0,2,Monday,February,2016-02,0
2016-02-08,GROCERY I,6,Manta,A,False,0,0,145.0,11,Monday,February,2016-02,0
2016-02-08,BEVERAGES,6,Manta,A,False,0,0,66.0,8,Monday,February,2016-02,0
2016-02-08,PRODUCE,6,Manta,A,False,0,0,52.157,5,Monday,February,2016-02,0
2016-02-08,CLEANING,6,Manta,A,False,0,0,12.0,2,Monday,February,2016-02,0
2016-02-08,DAIRY,6,Manta,A,False,0,0,17.076,4,Monday,February,2016-02,0
2016-02-08,BREAD/BAKERY,6,Manta,A,False,0,0,17.002,4,Monday,February,2016-02,0
2016-02-08,EGGS,6,Manta,A,False,0,0,2.0,1,Monday,February,2016-02,0
2016-02-09,GROCERY I,1,Quito,A,False,0,0,177.0,10,Tuesday,February,2016-02,0
2016-02-09,BEVERAGES,1,Quito,A,False,0,0,39.0,5,Tuesday,February,2016-02,0
2016-02-09,PRODUCE,1,Quito,A,False,0,0,55.807,4,Tuesday,February,2016-02,0
2016-02-09,CLEANING,1,Quito,A,False,0,0,27.0,2,Tuesday,February,2016-02,0
2016-02-09,DAIRY,1,Quito,A,False,0,0,20.97,3,Tuesday,February,2016-02,0
2016-02-09,BREAD/BAKERY,1,Quito,A,False,0,0,17.0,2,Tuesday,February,2016-02,0
2016-02-09,DELI,1,Quito,A,False,0,0,1.0,1,Tuesday,February,2016-02,0
2016-02-09,GROCERY I,2,Guayaquil,B,False,0,0,98.0,7,Tuesday,February,2016-02,0
2016-02-09,BEVERAGES,2,Guayaquil,B,False,0,0,36.0,5,Tuesday,February,2016-02,0
2016-02-09,PRODUCE,2,Guayaquil,B,False,0,0,66.0,4,Tuesday,February,2016-02,0
2016-02-09,CLEANING,2,Guayaquil,B,False,0,0,13.0,3,Tuesday,February,2016-02,0
2016-02-09,DAIRY,2,Guayaquil,B,False,0,0,25.206,4,Tuesday,February,2016-02,0
2016-02-09,BREAD/BAKERY,2,Guayaquil,B,False,0,0,13.0,3,Tuesday,February,2016-02,0
2016-02-09,DELI,2,Guayaquil,B,False,0,0,6.0,1,Tuesday,February,2016-02,0
2016-02-09,EGGS,2,Guayaquil,B,False,0,0,2.0,1,Tuesday,February,2016-02,0
2016-02-09,GROCERY I,3,Cuenca,C,False,0,0,145.0,10,Tuesday,February,2016-02,0
2016-02-09,BEVERAGES,3,Cuenca,C,False,0,0,85.0,9,Tuesday,February,2016-02,0
2016-02-09,PRODUCE,3,Cuenca,C,False,0,0,59.0,6,Tuesday,February,2016-02,0
2016-02-09,CLEANING,3,Cuenca,C,False,0,0,9.0,2,Tuesday,February,2016-02,0
2016-02-09,DAIRY,3,Cuenca,C,False,0,0,24.0,4,Tuesday,February,2016-02,0
2016-02-09,BREAD/BAKERY,3,Cuenca,C,False,0,0,8.0,2,Tuesday,February,2016-02,0
2016-02-09,DELI,3,Cuenca,C,False,0,0,3.501,2,Tuesday,February,2016-02,0
2016-02-09,GROCERY I,4,Ambato,D,False,0,0,127.0,8,Tuesday,February,2016-02,0
2016-02-09,BEVERAGES,4,Ambato,D,False,0,0,164.0,11,Tuesday,February,2016-02,0
2016-02-09,PRODUCE,4,Ambato,D,False,0,0,51.0,4,Tuesday,February,2016-02,0
2016-02-09,CLEANING,4,Ambato,D,False,0,0,59.0,3,Tuesday,February,2016-02,0
2016-02-09,DAIRY,4,Ambato,D,False,0,0,32.0,2,Tuesday,February,2016-02,0
2016-02-09,BREAD/BAKERY,4,Ambato,D,False,0,0,17.043,3,Tuesday,February,2016-02,0
2016-02-09,DELI,4,Ambato,D,False,0,0,3.0,2,Tuesday,February,2016-02,0
2016-02-09,EGGS,4,Ambato,D,False,0,0,5.0,1,Tuesday,February,2016-02,0
2016-02-09,GROCERY I,5,Machala,E,False,0,0,222.0,8,Tuesday,February,2016-02,0
2016-02-09,BEVERAGES,5,Machala,E,False,0,0,83.0,7,Tuesday,February,2016-02,0
2016-02-09,PRODUCE,5,Machala,E,False,0,0,60.057,5,Tuesday,February,2016-02,0
2016-02-09,CLEANING,5,Machala,E,False,0,0,37.0,2,Tuesday,February,2016-02,0
2016-02-09,DAIRY,5,Machala,E,False,0,0,70.70400000000001,5,Tuesday,February,2016-02,0
2016-02-09,BREAD/BAKERY,5,Machala,E,False,0,0,27.0,4,Tuesday,February,2016-02,0
2016-02-09,EGGS,5,Machala,E,False,0,0,2.633,1,Tuesday,February,2016-02,0
2016-02-09,GROCERY I,6,Manta,A,False,0,0,63.0,9,Tuesday,February,2016-02,0
2016-02-09,BEVERAGES,6,Manta,A,False,0,0,88.0,8,Tuesday,February,2016-02,0
2016-02-09,PRODUCE,6,Manta,A,False,0,0,40.732,6,Tuesday,February,2016-02,0
2016-02-09,CLEANING,6,Manta,A,False,0,0,12.0,1,Tuesday,February,2016-02,0
2016-02-09,DAIRY,6,Manta,A,False,0,0,9.975999999999999,4,Tuesday,February,2016-02,0
2016-02-09,BREAD/BAKERY,6,Manta,A,False,0,0,21.0,4,Tuesday,February,2016-02,0
2016-02-09,DELI,6,Manta,A,False,0,0,6.0,1,Tuesday,February,2016-02,0
2016-02-10,GROCERY I,1,Quito,A,False,0,0,90.0,8,Wednesday,February,2016-02,0
2016-02-10,BEVERAGES,1,Quito,A,False,0,0,126.0,9,Wednesday,February,2016-02,0
2016-02-10,PRODUCE,1,Quito,A,False,0,0,31.0,5,Wednesday,February,2016-02,0
2016-02-10,CLEANING,1,Quito,A,False,0,0,5.0,1,Wednesday,February,2016-02,0
2016-02-10,DAIRY,1,Quito,A,False,0,0,32.488,4,Wednesday,February,2016-02,0
2016-02-10,BREAD/BAKERY,1,Quito,A,False,0,0,15.196,4,Wednesday,February,2016-02,0
2016-02-10,DELI,1,Quito,A,False,0,0,1.0,1,Wednesday,February,2016-02,0
2016-02-10,EGGS,1,Quito,A,False,0,0,3.0,1,Wednesday,February,2016-02,0
2016-02-10,GROCERY I,2,Guayaquil,B,False,0,0,99.0,6,Wednesday,February,2016-02,0
2016-02-10,BEVERAGES,2,Guayaquil,B,False,0,0,51.0,6,Wednesday,February,2016-02,0
2016-02-10,PRODUCE,2,Guayaquil,B,False,0,0,71.35,7,Wednesday,February,2016-02,0
2016-02-10,CLEANING,2,Guayaquil,B,False,0,0,16.0,1,Wednesday,February,2016-02,0
2016-02-10,DAIRY,2,Guayaquil,B,False,0,0,30.0,2,Wednesday,February,2016-02,0
2016-02-10,BREAD/BAKERY,2,Guayaquil,B,False,0,0,19.0,3,Wednesday,February,2016-02,0
2016-02-10,DELI,2,Guayaquil,B,False,0,0,1.0,1,Wednesday,February,2016-02,0
2016-02-10,EGGS,2,Guayaquil,B,False,0,0,3.0,1,Wednesday,February,2016-02,0
2016-02-10,GROCERY I,3,Cuenca,C,False,0,0,197.0,11,Wednesday,February,2016-02,0
2016-02-10,BEVERAGES,3,Cuenca,C,False,0,0,87.0,8,Wednesday,February,2016-02,0
2016-02-10,PRODUCE,3,Cuenca,C,False,0,0,42.585,6,Wednesday,February,2016-02,0
2016-02-10,CLEANING,3,Cuenca,C,False,0,0,20.0,3,Wednesday,February,2016-02,0
2016-02-10,DAIRY,3,Cuenca,C,False,0,0,25.0,2,Wednesday,February,2016-02,0
2016-02-10,BREAD/BAKERY,3,Cuenca,C,False,0,0,19.795,3,Wednesday,February,2016-02,0
2016-02-10,DELI,3,Cuenca,C,False,0,0,8.0,2,Wednesday,February,2016-02,0
2016-02-10,EGGS,3,Cuenca,C,False,0,0,3.0,1,Wednesday,February,2016-02,0
2016-02-10,GROCERY I,4,Ambato,D,False,0,0,230.0,8,Wednesday,February,2016-02,0
2016-02-10,BEVERAGES,4,Ambato,D,False,0,0,117.0,8,Wednesday,February,2016-02,0
2016-02-10,PRODUCE,4,Ambato,D,False,0,0,68.0,5,Wednesday,February,2016-02,0
2016-02-10,CLEANING,4,Ambato,D,False,0,0,36.0,4,Wednesday,February,2016-02,0
2016-02-10,DAIRY,4,Ambato,D,False,0,0,43.605000000000004,3,Wednesday,February,2016-02,0
2016-02-10,BREAD/BAKERY,4,Ambato,D,False,0,0,10.047,2,Wednesday,February,2016-02,0
2016-02-10,DELI,4,Ambato,D,False,0,0,12.0,2,Wednesday,February,2016-02,0
2016-02-10,EGGS,4,Ambato,D,False,0,0,2.0,1,Wednesday,February,2016-02,0
2016-02-10,GROCERY I,5,Machala,E,False,0,0,258.0,9,Wednesday,February,2016-02,0
2016-02-10,BEVERAGES,5,Machala,E,False,0,0,31.0,3,Wednesday,February,2016-02,0
2016-02-10,PRODUCE,5,Machala,E,False,0,0,97.0,6,Wednesday,February,2016-02,0
2016-02-10,CLEANING,5,Machala,E,False,0,0,44.0,3,Wednesday,February,2016-02,0
2016-02-10,DAIRY,5,Machala,E,False,0,0,47.0,4,Wednesday,February,2016-02,0
2016-02-10,BREAD/BAKERY,5,Machala,E,False,0,0,23.909,3,Wednesday,February,2016-02,0
2016-02-10,DELI,5,Machala,E,False,0,0,7.0,2,Wednesday,February,2016-02,0
2016-02-10,EGGS,5,Machala,E,False,0,0,4.0,1,Wednesday,February,2016-02,0
2016-02-10,GROCERY I,6,Manta,A,False,0,0,115.0,12,Wednesday,February,2016-02,0
2016-02-10,BEVERAGES,6,Manta,A,False,0,0,49.0,9,Wednesday,February,2016-02,0
2016-02-10,PRODUCE,6,Manta,A,False,0,0,49.322,6,Wednesday,February,2016-02,0
2016-02-10,CLEANING,6,Manta,A,False,0,0,7.0,2,Wednesday,February,2016-02,0
2016-02-10,DAIRY,6,Manta,A,False,0,0,19.147,3,Wednesday,February,2016-02,0
2016-02-10,BREAD/BAKERY,6,Manta,A,False,0,0,9.0,2,Wednesday,February,2016-02,0
2016-02-10,DELI,6,Manta,A,False,0,0,1.287,1,Wednesday,February,2016-02,0
2016-02-11,GROCERY I,1,Quito,A,False,0,0,186.0,10,Thursday,February,2016-02,0
2016-02-11,BEVERAGES,1,Quito,A,False,0,0,75.0,6,Thursday,February,2016-02,0
2016-02-11,PRODUCE,1,Quito,A,False,0,0,52.062999999999995,6,Thursday,February,2016-02,0
2016-02-11,CLEANING,1,Quito,A,False,0,0,1.0,1,Thursday,February,2016-02,0
2016-02-11,DAIRY,1,Quito,A,False,0,0,10.0,2,Thursday,February,2016-02,0
2016-02-11,BREAD/BAKERY,1,Quito,A,False,0,0,14.0,4,Thursday,February,2016-02,0
2016-02-11,DELI,1,Quito,A,False,0,0,10.0,2,Thursday,February,2016-02,0
2016-02-11,GROCERY I,2,Guayaquil,B,False,0,0,111.0,9,Thursday,February,2016-02,0
2016-02-11,BEVERAGES,2,Guayaquil,B,False,0,0,158.0,8,Thursday,February,2016-02,0
2016-02-11,PRODUCE,2,Guayaquil,B,False,0,0,43.539,5,Thursday,February,2016-02,0
2016-02-11,CLEANING,2,Guayaquil,B,False,0,0,18.0,1,Thursday,February,2016-02,0
2016-02-11,DAIRY,2,Guayaquil,B,False,0,0,45.0,4,Thursday,February,2016-02,0
2016-02-11,BREAD/BAKERY,2,Guayaquil,B,False,0,0,26.0,4,Thursday,February,2016-02,0
2016-02-11,GROCERY I,3,Cuenca,C,False,0,0,101.0,8,Thursday,February,2016-02,0
2016-02-11,BEVERAGES,3,Cuenca,C,False,0,0,62.0,7,Thursday,February,2016-02,0
2016-02-11,PRODUCE,3,Cuenca,C,False,0,0,89.615,4,Thursday,February,2016-02,0
2016-02-11,CLEANING,3,Cuenca,C,False,0,0,12.0,1,Thursday,February,2016-02,0
2016-02-11,DAIRY,3,Cuenca,C,False,0,0,43.413,5,Thursday,February,2016-02,0
2016-02-11,BREAD/BAKERY,3,Cuenca,C,False,0,0,3.0,2,Thursday,February,2016-02,0
2016-02-11,DELI,3,Cuenca,C,False,0,0,1.0,1,Thursday,February,2016-02,0
2016-02-11,EGGS,3,Cuenca,C,False,0,0,2.0,1,Thursday,February,2016-02,0
2016-02-11,GROCERY I,4,Ambato,D,False,0,0,167.0,7,Thursday,February,2016-02,0
2016-02-11,BEVERAGES,4,Ambato,D,False,0,0,83.0,6,Thursday,February,2016-02,0
2016-02-11,PRODUCE,4,Ambato,D,False,0,0,35.0,3,Thursday,February,2016-02,0
2016-02-11,CLEANING,4,Ambato,D,False,0,0,27.0,4,Thursday,February,2016-02,0
2016-02-11,DAIRY,4,Ambato,D,False,0,0,24.0,1,Thursday,February,2016-02,0
2016-02-11,BREAD/BAKERY,4,Ambato,D,False,0,0,22.0,3,Thursday,February,2016-02,0
2016-02-11,GROCERY I,5,Machala,E,False,0,0,174.0,6,Thursday,February,2016-02,0
2016-02-11,BEVERAGES,5,Machala,E,False,0,0,96.0,7,Thursday,February,2016-02,0
2016-02-11,PRODUCE,5,Machala,E,False,0,0,83.532,6,Thursday,February,2016-02,0
2016-02-11,CLEANING,5,Machala,E,False,0,0,43.0,2,Thursday,February,2016-02,0
2016-02-11,DAIRY,5,Machala,E,False,0,0,45.556,4,Thursday,February,2016-02,0
2016-02-11,BREAD/BAKERY,5,Machala,E,False,0,0,38.0,5,Thursday,February,2016-02,0
2016-02-11,DELI,5,Machala,E,False,0,0,2.243,1,Thursday,February,2016-02,0
2016-02-11,GROCERY I,6,Manta,A,False,0,0,120.0,11,Thursday,February,2016-02,0
2016-02-11,BEVERAGES,6,Manta,A,False,0,0,38.0,7,Thursday,February,2016-02,0
2016-02-11,PRODUCE,6,Manta,A,False,0,0,41.0,6,Thursday,February,2016-02,0
2016-02-11,CLEANING,6,Manta,A,False,0,0,20.0,3,Thursday,February,2016-02,0
2016-02-11,DAIRY,6,Manta,A,False,0,0,29.0,5,Thursday,February,2016-02,0
2016-02-11,BREAD/BAKERY,6,Manta,A,False,0,0,11.0,2,Thursday,February,2016-02,0
2016-02-11,DELI,6,Manta,A,False,0,0,2.0,1,Thursday,February,2016-02,0
2016-02-11,EGGS,6,Manta,A,False,0,0,2.0,1,Thursday,February,2016-02,0
2016-02-12,GROCERY I,1,Quito,A,False,0,0,257.0,12,Friday,February,2016-02,0
2016-02-12,BEVERAGES,1,Quito,A,False,0,0,115.0,7,Friday,February,2016-02,0
2016-02-12,PRODUCE,1,Quito,A,False,0,0,91.0,8,Friday,February,2016-02,0
2016-02-12,CLEANING,1,Quito,A,False,0,0,15.0,1,Friday,February,2016-02,0
2016-02-12,DAIRY,1,Quito,A,False,0,0,13.0,2,Friday,February,2016-02,0
2016-02-12,BREAD/BAKERY,1,Quito,A,False,0,0,25.0,4,Friday,February,2016-02,0
2016-02-12,GROCERY I,2,Guayaquil,B,False,0,0,230.0,8,Friday,February,2016-02,0
2016-02-12,BEVERAGES,2,Guayaquil,B,False,0,0,78.0,7,Friday,February,2016-02,0
2016-02-12,PRODUCE,2,Guayaquil,B,False,0,0,62.798,4,Friday,February,2016-02,0
2016-02-12,CLEANING,2,Guayaquil,B,False,0,0,35.0,4,Friday,February,2016-02,0
2016-02-12,DAIRY,2,Guayaquil,B,False,0,0,47.0,4,Friday,February,2016-02,0
2016-02-12,BREAD/BAKERY,2,Guayaquil,B,False,0,0,29.0,3,Friday,February,2016-02,0
2016-02-12,DELI,2,Guayaquil,B,False,0,0,4.366,1,Friday,February,2016-02,0
2016-02-12,EGGS,2,Guayaquil,B,False,0,0,2.0,1,Friday,February,2016-02,0
2016-02-12,GROCERY I,3,Cuenca,C,False,0,0,114.0,8,Friday,February,2016-02,0
2016-02-12,BEVERAGES,3,Cuenca,C,False,0,0,89.0,9,Friday,February,2016-02,0
2016-02-12,PRODUCE,3,Cuenca,C,False,0,0,101.74,6,Friday,February,2016-02,0
2016-02-12,CLEANING,3,Cuenca,C,False,0,0,27.0,4,Friday,February,2016-02,0
2016-02-12,DAIRY,3,Cuenca,C,False,0,0,15.0,2,Friday,February,2016-02,0
2016-02-12,BREAD/BAKERY,3,Cuenca,C,False,0,0,27.0,3,Friday,February,2016-02,0
2016-02-12,DELI,3,Cuenca,C,False,0,0,4.0,2,Friday,February,2016-02,0
2016-02-12,EGGS,3,Cuenca,C,False,0,0,1.0,1,Friday,February,2016-02,0
2016-02-12,GROCERY I,4,Ambato,D,False,0,0,252.0,11,Friday,February,2016-02,0
2016-02-12,BEVERAGES,4,Ambato,D,False,0,0,49.0,3,Friday,February,2016-02,0
2016-02-12,PRODUCE,4,Ambato,D,False,0,0,96.0,5,Friday,February,2016-02,0
2016-02-12,CLEANING,4,Ambato,D,False,0,0,14.0,2,Friday,February,2016-02,0
2016-02-12,DAIRY,4,Ambato,D,False,0,0,53.422,2,Friday,February,2016-02,0
2016-02-12,BREAD/BAKERY,4,Ambato,D,False,0,0,34.802,2,Friday,February,2016-02,0
2016-02-12,DELI,4,Ambato,D,False,0,0,7.0,1,Friday,February,2016-02,0
2016-02-12,GROCERY I,5,Machala,E,False,0,0,196.0,8,Friday,February,2016-02,0
2016-02-12,BEVERAGES,5,Machala,E,False,0,0,107.0,6,Friday,February,2016-02,0
2016-02-12,PRODUCE,5,Machala,E,False,0,0,144.0,5,Friday,February,2016-02,0
2016-02-12,CLEANING,5,Machala,E,False,0,0,50.0,3,Friday,February,2016-02,0
2016-02-12,DAIRY,5,Machala,E,False,0,0,51.482,4,Friday,February,2016-02,0
2016-02-12,BREAD/BAKERY,5,Machala,E,False,0,0,44.0,4,Friday,February,2016-02,0
2016-02-12,DELI,5,Machala,E,False,0,0,9.0,2,Friday,February,2016-02,0
2016-02-12,GROCERY I,6,Manta,A,False,0,0,90.0,6,Friday,February,2016-02,0
2016-02-12,BEVERAGES,6,Manta,A,False,0,0,30.0,6,Friday,February,2016-02,0
2016-02-12,PRODUCE,6,Manta,A,False,0,0,35.0,5,Friday,February,2016-02,0
2016-02-12,CLEANING,6,Manta,A,False,0,0,19.0,4,Friday,February,2016-02,0
2016-02-12,DAIRY,6,Manta,A,False,0,0,18.0,3,Friday,February,2016-02,0
2016-02-12,BREAD/BAKERY,6,Manta,A,False,0,0,3.0,1,Friday,February,2016-02,0
2016-02-12,DELI,6,Manta,A,False,0,0,1.0,1,Friday,February,2016-02,0
2016-02-13,GROCERY I,1,Quito,A,False,0,1,290.0,14,Saturday,February,2016-02,0
2016-02-13,BEVERAGES,1,Quito,A,False,0,1,58.0,5,Saturday,February,2016-02,0
2016-02-13,PRODUCE,1,Quito,A,False,0,1,62.0,3,Saturday,February,2016-02,0
2016-02-13,CLEANING,1,Quito,A,False,0,1,48.0,5,Saturday,February,2016-02,0
2016-02-13,DAIRY,1,Quito,A,False,0,1,41.175,3,Saturday,February,2016-02,0
2016-02-13,BREAD/BAKERY,1,Quito,A,False,0,1,31.236,5,Saturday,February,2016-02,0
2016-02-13,GROCERY I,2,Guayaquil,B,False,0,1,102.0,5,Saturday,February,2016-02,0
2016-02-13,BEVERAGES,2,Guayaquil,B,False,0,1,103.0,7,Saturday,February,2016-02,0
2016-02-13,PRODUCE,2,Guayaquil,B,False,0,1,62.993,5,Saturday,February,2016-02,0
2016-02-13,CLEANING,2,Guayaquil,B,False,0,1,57.0,3,Saturday,February,2016-02,0
2016-02-13,DAIRY,2,Guayaquil,B,False,0,1,37.685,3,Saturday,February,2016-02,0
2016-02-13,BREAD/BAKERY,2,Guayaquil,B,False,0,1,26.212,4,Saturday,February,2016-02,0
2016-02-13,GROCERY I,3,Cuenca,C,False,0,1,193.0,9,Saturday,February,2016-02,0
2016-02-13,BEVERAGES,3,Cuenca,C,False,0,1,41.0,3,Saturday,February,2016-02,0
2016-02-13,PRODUCE,3,Cuenca,C,False,0,1,94.0,6,Saturday,February,2016-02,0
2016-02-13,CLEANING,3,Cuenca,C,False,0,1,15.0,1,Saturday,February,2016-02,0
2016-02-13,DAIRY,3,Cuenca,C,False,0,1,55.0,3,Saturday,February,2016-02,0
2016-02-13,BREAD/BAKERY,3,Cuenca,C,False,0,1,23.0,3,Saturday,February,2016-02,0
2016-02-13,EGGS,3,Cuenca,C,False,0,1,6.0,1,Saturday,February,2016-02,0
2016-02-13,GROCERY I,4,Ambato,D,False,0,1,267.0,6,Saturday,February,2016-02,0
2016-02-13,BEVERAGES,4,Ambato,D,False,0,1,111.0,5,Saturday,February,2016-02,0
2016-02-13,PRODUCE,4,Ambato,D,False,0,1,101.439,5,Saturday,February,2016-02,0
2016-02-13,CLEANING,4,Ambato,D,False,0,1,35.0,2,Saturday,February,2016-02,0
2016-02-13,DAIRY,4,Ambato,D,False,0,1,60.596000000000004,4,Saturday,February,2016-02,0
2016-02-13,DELI,4,Ambato,D,False,0,1,21.976,2,Saturday,February,2016-02,0
2016-02-13,EGGS,4,Ambato,D,False,0,1,7.0,1,Saturday,February,2016-02,0
2016-02-13,GROCERY I,5,Machala,E,False,0,1,429.0,12,Saturday,February,2016-02,0
2016-02-13,BEVERAGES,5,Machala,E,False,0,1,150.0,8,Saturday,February,2016-02,0
2016-02-13,PRODUCE,5,Machala,E,False,0,1,124.89099999999999,8,Saturday,February,2016-02,0
2016-02-13,CLEANING,5,Machala,E,False,0,1,97.0,5,Saturday,February,2016-02,0
2016-02-13,DAIRY,5,Machala,E,False,0,1,79.0,5,Saturday,February,2016-02,0
2016-02-13,BREAD/BAKERY,5,Machala,E,False,0,1,49.141,4,Saturday,February,2016-02,0
2016-02-13,DELI,5,Machala,E,False,0,1,8.0,2,Saturday,February,2016-02,0
2016-02-13,GROCERY I,6,Manta,A,False,0,1,179.0,11,Saturday,February,2016-02,0
2016-02-13,BEVERAGES,6,Manta,A,False,0,1,33.0,6,Saturday,February,2016-02,0
2016-02-13,PRODUCE,6,Manta,A,False,0,1,50.0,6,Saturday,February,2016-02,0
2016-02-13,CLEANING,6,Manta,A,False,0,1,19.0,3,Saturday,February,2016-02,0
2016-02-13,DAIRY,6,Manta,A,False,0,1,4.0,2,Saturday,February,2016-02,0
2016-02-13,BREAD/BAKERY,6,Manta,A,False,0,1,23.0,3,Saturday,February,2016-02,0
2016-02-13,DELI,6,Manta,A,False,0,1,3.0,1,Saturday,February,2016-02,0
2016-02-14,GROCERY I,1,Quito,A,False,0,1,150.0,9,Sunday,February,2016-02,0
2016-02-14,BEVERAGES,1,Quito,A,False,0,1,125.0,7,Sunday,February,2016-02,0
2016-02-14,PRODUCE,1,Quito,A,False,0,1,88.0,5,Sunday,February,2016-02,0
2016-02-14,CLEANING,1,Quito,A,False,0,1,26.0,3,Sunday,February,2016-02,0
2016-02-14,DAIRY,1,Quito,A,False,0,1,47.952,2,Sunday,February,2016-02,0
2016-02-14,BREAD/BAKERY,1,Quito,A,False,0,1,21.0,2,Sunday,February,2016-02,0
2016-02-14,DELI,1,Quito,A,False,0,1,8.548,2,Sunday,February,2016-02,0
2016-02-14,GROCERY I,2,Guayaquil,B,False,0,1,168.0,10,Sunday,February,2016-02,0
2016-02-14,BEVERAGES,2,Guayaquil,B,False,0,1,77.0,6,Sunday,February,2016-02,0
2016-02-14,PRODUCE,2,Guayaquil,B,False,0,1,115.0,5,Sunday,February,2016-02,0
2016-02-14,CLEANING,2,Guayaquil,B,False,0,1,7.0,1,Sunday,February,2016-02,0
2016-02-14,DAIRY,2,Guayaquil,B,False,0,1,44.352000000000004,4,Sunday,February,2016-02,0
2016-02-14,BREAD/BAKERY,2,Guayaquil,B,False,0,1,11.0,1,Sunday,February,2016-02,0
2016-02-14,DELI,2,Guayaquil,B,False,0,1,3.0,2,Sunday,February,2016-02,0
2016-02-14,GROCERY I,3,Cuenca,C,False,0,1,165.0,7,Sunday,February,2016-02,0
2016-02-14,BEVERAGES,3,Cuenca,C,False,0,1,84.0,4,Sunday,February,2016-02,0
2016-02-14,PRODUCE,3,Cuenca,C,False,0,1,58.95,2,Sunday,February,2016-02,0
2016-02-14,CLEANING,3,Cuenca,C,False,0,1,24.0,2,Sunday,February,2016-02,0
2016-02-14,DAIRY,3,Cuenca,C,False,0,1,48.645,2,Sunday,February,2016-02,0
2016-02-14,BREAD/BAKERY,3,Cuenca,C,False,0,1,37.681,5,Sunday,February,2016-02,0
2016-02-14,GROCERY I,4,Ambato,D,False,0,1,305.0,9,Sunday,February,2016-02,0
2016-02-14,BEVERAGES,4,Ambato,D,False,0,1,128.0,5,Sunday,February,2016-02,0
2016-02-14,PRODUCE,4,Ambato,D,False,0,1,111.08500000000001,4,Sunday,February,2016-02,0
2016-02-14,CLEANING,4,Ambato,D,False,0,1,59.0,3,Sunday,February,2016-02,0
2016-02-14,DAIRY,4,Ambato,D,False,0,1,76.0,2,Sunday,February,2016-02,0
2016-02-14,BREAD/BAKERY,4,Ambato,D,False,0,1,27.0,2,Sunday,February,2016-02,0
2016-02-14,DELI,4,Ambato,D,False,0,1,4.0,1,Sunday,February,2016-02,0
2016-02-14,EGGS,4,Ambato,D,False,0,1,7.0,1,Sunday,February,2016-02,0
2016-02-14,GROCERY I,5,Machala,E,False,0,1,401.0,9,Sunday,February,2016-02,0
2016-02-14,BEVERAGES,5,Machala,E,False,0,1,185.0,7,Sunday,February,2016-02,0
2016-02-14,PRODUCE,5,Machala,E,False,0,1,148.0,6,Sunday,February,2016-02,0
2016-02-14,CLEANING,5,Machala,E,False,0,1,15.0,2,Sunday,February,2016-02,0
2016-02-14,DAIRY,5,Machala,E,False,0,1,86.77199999999999,5,Sunday,February,2016-02,0
2016-02-14,BREAD/BAKERY,5,Machala,E,False,0,1,54.0,3,Sunday,February,2016-02,0
2016-02-14,DELI,5,Machala,E,False,0,1,4.0,1,Sunday,February,2016-02,0
2016-02-14,GROCERY I,6,Manta,A,False,0,1,193.0,10,Sunday,February,2016-02,0
2016-02-14,BEVERAGES,6,Manta,A,False,0,1,72.0,6,Sunday,February,2016-02,0
2016-02-14,PRODUCE,6,Manta,A,False,0,1,59.0,6,Sunday,February,2016-02,0
2016-02-14,CLEANING,6,Manta,A,False,0,1,5.0,1,Sunday,February,2016-02,0
2016-02-14,DAIRY,6,Manta,A,False,0,1,27.0,2,Sunday,February,2016-02,0
2016-02-14,BREAD/BAKERY,6,Manta,A,False,0,1,11.0,3,Sunday,February,2016-02,0
2016-02-14,DELI,6,Manta,A,False,0,1,3.0,1,Sunday,February,2016-02,0
2016-02-15,GROCERY I,1,Quito,A,False,1,0,73.0,5,Monday,February,2016-02,0
2016-02-15,BEVERAGES,1,Quito,A,False,1,0,75.0,8,Monday,February,2016-02,0
2016-02-15,PRODUCE,1,Quito,A,False,1,0,38.0,3,Monday,February,2016-02,0
2016-02-15,CLEANING,1,Quito,A,False,1,0,32.0,4,Monday,February,2016-02,0
2016-02-15,DAIRY,1,Quito,A,False,1,0,23.380000000000003,4,Monday,February,2016-02,0
2016-02-15,BREAD/BAKERY,1,Quito,A,False,1,0,16.0,2,Monday,February,2016-02,0
2016-02-15,EGGS,1,Quito,A,False,1,0,2.0,1,Monday,February,2016-02,0
2016-02-15,GROCERY I,2,Guayaquil,B,False,1,0,205.0,12,Monday,February,2016-02,0
2016-02-15,BEVERAGES,2,Guayaquil,B,False,1,0,89.0,8,Monday,February,2016-02,0
2016-02-15,PRODUCE,2,Guayaquil,B,False,1,0,47.0,5,Monday,February,2016-02,0
2016-02-15,CLEANING,2,Guayaquil,B,False,1,0,37.0,2,Monday,February,2016-02,0
2016-02-15,DAIRY,2,Guayaquil,B,False,1,0,32.636,4,Monday,February,2016-02,0
2016-02-15,BREAD/BAKERY,2,Guayaquil,B,False,1,0,15.669,3,Monday,February,2016-02,0
